SIMUl,149.9,2822,P|88-l-0,P|58-m-1,P|88,P|58,13067,22-Oct-2020 08:04:21.340
SIMUl,149.9,2571,P|2-l-3,P|39-m-0,P|2,P|39,13252,22-Oct-2020 08:04:25.040
SIMUl,149.88,2588,P|94-l-2,P|59-m-2,P|94,P|59,13273,22-Oct-2020 08:04:25.460
SIMUl,149.94,18,P|94-m-3,P|75-l-0,P|94,P|75,13883,22-Oct-2020 08:04:37.660
SIMUl,149.88,2706,P|64-l-1,P|73-m-0,P|64,P|73,14094,22-Oct-2020 08:04:41.880
SIMUl,149.86,2495,P|84-l-0,P|61-m-1,P|84,P|61,14684,22-Oct-2020 08:04:53.680
SIMUl,149.86,4391,P|38-l-0,P|18-m-4,P|38,P|18,15049,22-Oct-2020 08:05:00.980
SIMUl,149.9,2300,P|50-m-1,P|46-l-0,P|50,P|46,15310,22-Oct-2020 08:05:06.200
SIMUl,149.9,292,P|50-m-2,P|46-l-0,P|50,P|46,15355,22-Oct-2020 08:05:07.100
SIMUl,149.92,2008,P|50-m-2,P|90-l-3,P|50,P|90,15355,22-Oct-2020 08:05:07.100
SIMUl,149.92,2402,P|65-m-2,P|91-l-2,P|65,P|91,15904,22-Oct-2020 08:05:18.080
SIMUl,149.98,1386,P|65-m-2,P|44-l-1,P|65,P|44,15904,22-Oct-2020 08:05:18.080
SIMUl,149.98,980,P|99-m-3,P|44-l-1,P|99,P|44,15926,22-Oct-2020 08:05:18.520
SIMUl,149.98,134,P|99-m-3,P|26-l-3,P|99,P|26,15926,22-Oct-2020 08:05:18.520
SIMUl,149.98,1661,P|13-m-1,P|26-l-3,P|13,P|26,16080,22-Oct-2020 08:05:21.600
SIMUl,149.98,839,P|13-m-1,P|91-l-1,P|13,P|91,16080,22-Oct-2020 08:05:21.600
SIMUl,149.94,2625,P|39-m-1,P|50-l-3,P|39,P|50,16275,22-Oct-2020 08:05:25.500
SIMUl,149.94,339,P|39-m-1,P|57-l-3,P|39,P|57,16275,22-Oct-2020 08:05:25.500
SIMUl,149.88,2360,P|83-l-2,P|87-m-3,P|83,P|87,16302,22-Oct-2020 08:05:26.040
SIMUl,149.86,2473,P|32-l-1,P|37-m-2,P|32,P|37,16428,22-Oct-2020 08:05:28.560
SIMUl,149.94,161,P|93-m-2,P|57-l-3,P|93,P|57,16699,22-Oct-2020 08:05:33.980
SIMUl,149.94,2523,P|93-m-2,P|50-l-4,P|93,P|50,16699,22-Oct-2020 08:05:33.980
SIMUl,149.96,1117,P|93-m-2,P|76-l-3,P|93,P|76,16699,22-Oct-2020 08:05:33.980
SIMUl,149.88,415,P|65-l-3,P|6-m-2,P|65,P|6,16750,22-Oct-2020 08:05:35.000
SIMUl,149.88,2183,P|65-l-3,P|17-m-1,P|65,P|17,16851,22-Oct-2020 08:05:37.020
SIMUl,149.9,323,P|53-l-3,P|15-m-4,P|53,P|15,18166,22-Oct-2020 08:06:03.320
SIMUl,149.9,3989,P|68-l-2,P|12-m-2,P|68,P|12,18413,22-Oct-2020 08:06:08.260
SIMUl,149.9,2637,P|81-l-0,P|44-m-4,P|81,P|44,18451,22-Oct-2020 08:06:09.020
SIMUl,149.9,300,P|8-l-4,P|56-m-1,P|8,P|56,18676,22-Oct-2020 08:06:13.520
SIMUl,149.88,2574,P|32-l-2,P|56-m-1,P|32,P|56,18676,22-Oct-2020 08:06:13.520
SIMUl,149.88,2392,P|69-l-2,P|56-m-1,P|69,P|56,18676,22-Oct-2020 08:06:13.520
SIMUl,149.88,334,P|18-l-6,P|56-m-1,P|18,P|56,18676,22-Oct-2020 08:06:13.520
SIMUl,149.88,2281,P|18-l-6,P|11-m-4,P|18,P|11,18725,22-Oct-2020 08:06:14.500
SIMUl,149.9,1431,P|40-m-4,P|91-l-3,P|40,P|91,19040,22-Oct-2020 08:06:20.800
SIMUl,149.92,1763,P|40-m-4,P|35-l-2,P|40,P|35,19040,22-Oct-2020 08:06:20.800
SIMUl,149.84,2606,P|27-l-2,P|43-m-1,P|27,P|43,19115,22-Oct-2020 08:06:22.300
SIMUl,149.86,1900,P|30-l-3,P|30-m-4,P|30,P|30,19322,22-Oct-2020 08:06:26.440
SIMUl,149.86,500,P|46-l-1,P|58-m-3,P|46,P|58,19477,22-Oct-2020 08:06:29.540
SIMUl,149.92,839,P|79-m-5,P|35-l-2,P|79,P|35,19499,22-Oct-2020 08:06:29.980
SIMUl,149.92,1566,P|79-m-5,P|27-l-3,P|79,P|27,19499,22-Oct-2020 08:06:29.980
SIMUl,149.88,500,P|62-l-1,P|10-m-2,P|62,P|10,19809,22-Oct-2020 08:06:36.180
SIMUl,149.88,2249,P|53-l-4,P|91-m-4,P|53,P|91,19872,22-Oct-2020 08:06:37.440
SIMUl,149.86,1822,P|30-l-5,P|13-m-2,P|30,P|13,20070,22-Oct-2020 08:06:41.400
SIMUl,149.86,678,P|64-l-4,P|13-m-2,P|64,P|13,20070,22-Oct-2020 08:06:41.400
SIMUl,149.94,2598,P|35-m-4,P|74-l-0,P|35,P|74,20300,22-Oct-2020 08:06:46.000
SIMUl,149.94,273,P|35-m-4,P|3-l-0,P|35,P|3,20300,22-Oct-2020 08:06:46.000
SIMUl,149.86,4970,P|64-l-4,P|90-m-5,P|64,P|90,20426,22-Oct-2020 08:06:48.520
SIMUl,149.94,798,P|35-l-5,P|3-m-1,P|35,P|3,21083,22-Oct-2020 08:07:01.660
SIMUl,150,1204,P|30-m-7,P|45-l-1,P|30,P|45,21098,22-Oct-2020 08:07:01.960
SIMUl,150,1331,P|70-m-2,P|45-l-1,P|70,P|45,21107,22-Oct-2020 08:07:02.140
SIMUl,150,200,P|70-m-2,P|71-l-1,P|70,P|71,21107,22-Oct-2020 08:07:02.140
SIMUl,150.38,1079,P|70-m-2,MM01|S,P|70,MM01,21107,22-Oct-2020 08:07:02.140
SIMUl,149.94,908,P|2-l-6,P|40-m-6,P|2,P|40,21127,22-Oct-2020 08:07:02.540
SIMUl,150.38,1422,P|87-m-4,MM01|S,P|87,MM01,21128,22-Oct-2020 08:07:02.560
SIMUl,150.56,1551,P|87-m-4,MM00|S,P|87,MM00,21128,22-Oct-2020 08:07:02.560
SIMUl,150.42,2584,P|92-m-3,P|29-l-4,P|92,P|29,21874,22-Oct-2020 08:07:17.480
SIMUl,150.44,222,P|92-m-3,P|71-l-2,P|92,P|71,21874,22-Oct-2020 08:07:17.480
SIMUl,150.34,2630,P|40-l-7,P|51-m-3,P|40,P|51,21909,22-Oct-2020 08:07:18.180
SIMUl,150.42,500,P|58-m-4,P|40-l-8,P|58,P|40,22500,22-Oct-2020 08:07:30.000
SIMUl,150.32,400,P|94-l-5,P|71-m-3,P|94,P|71,22738,22-Oct-2020 08:07:34.760
SIMUl,150.32,2608,P|70-l-3,P|49-m-0,P|70,P|49,23167,22-Oct-2020 08:07:43.340
SIMUl,150.38,4392,P|92-m-5,P|45-l-2,P|92,P|45,23451,22-Oct-2020 08:07:49.020
SIMUl,150.38,200,P|92-m-5,P|21-l-3,P|92,P|21,23451,22-Oct-2020 08:07:49.020
SIMUl,150.36,1246,P|52-m-2,P|59-l-3,P|52,P|59,23773,22-Oct-2020 08:07:55.460
SIMUl,150.38,1822,P|52-m-2,P|21-l-3,P|52,P|21,23773,22-Oct-2020 08:07:55.460
SIMUl,150.32,1590,P|16-m-2,P|86-l-2,P|16,P|86,24078,22-Oct-2020 08:08:01.560
SIMUl,149.94,300,P|61-l-4,P|19-m-4,P|61,P|19,25555,22-Oct-2020 08:08:31.100
SIMUl,149.86,2501,MM01|B,P|10-m-4,MM01,P|10,26106,22-Oct-2020 08:08:42.120
SIMUl,149.86,1204,P|47-l-2,P|45-m-4,P|47,P|45,26267,22-Oct-2020 08:08:45.340
SIMUl,149.86,124,P|78-l-3,P|45-m-4,P|78,P|45,26267,22-Oct-2020 08:08:45.340
SIMUl,149.96,538,P|63-m-7,P|41-l-2,P|63,P|41,26597,22-Oct-2020 08:08:51.940
SIMUl,149.92,1900,P|57-m-5,P|12-l-5,P|57,P|12,26961,22-Oct-2020 08:08:59.220
SIMUl,149.92,300,P|56-m-2,P|12-l-5,P|56,P|12,27238,22-Oct-2020 08:09:04.760
SIMUl,149.92,2859,P|56-m-2,P|89-l-6,P|56,P|89,27238,22-Oct-2020 08:09:04.760
SIMUl,149.96,2052,P|56-m-2,P|41-l-2,P|56,P|41,27238,22-Oct-2020 08:09:04.760
SIMUl,149.96,389,P|56-m-2,P|71-l-5,P|56,P|71,27238,22-Oct-2020 08:09:04.760
SIMUl,149.96,100,P|3-m-3,P|71-l-5,P|3,P|71,27279,22-Oct-2020 08:09:05.580
SIMUl,149.82,1,P|48-l-1,P|5-m-7,P|48,P|5,27280,22-Oct-2020 08:09:05.600
SIMUl,149.82,2299,P|48-l-1,P|44-m-9,P|48,P|44,27849,22-Oct-2020 08:09:16.980
SIMUl,149.94,1525,P|46-m-5,P|64-l-5,P|46,P|64,27982,22-Oct-2020 08:09:19.640
SIMUl,149.8,2612,P|18-l-8,P|6-m-4,P|18,P|6,27996,22-Oct-2020 08:09:19.920
SIMUl,149.76,200,TEST_BARCl_000,P|61-m-6,S-Alg00,P|61,28101,22-Oct-2020 08:09:22.020
SIMUl,149.82,1674,P|17-m-4,P|61-l-7,P|17,P|61,28240,22-Oct-2020 08:09:24.800
SIMUl,149.82,955,P|6-m-5,P|61-l-7,P|6,P|61,28275,22-Oct-2020 08:09:25.500
SIMUl,149.94,1176,P|6-m-5,P|64-l-5,P|6,P|64,28275,22-Oct-2020 08:09:25.500
SIMUl,149.96,1188,P|6-m-5,P|71-l-5,P|6,P|71,28275,22-Oct-2020 08:09:25.500
SIMUl,149.76,799,TEST_BARCl_000,P|93-m-7,S-Alg00,P|93,28612,22-Oct-2020 08:09:32.240
SIMUl,149.76,645,TEST_VODl_000,P|93-m-7,S-Alg00,P|93,28612,22-Oct-2020 08:09:32.240
SIMUl,149.9,1204,P|0-m-2,P|25-l-8,P|0,P|25,28686,22-Oct-2020 08:09:33.720
SIMUl,149.78,1444,P|84-l-5,P|93-m-8,P|84,P|93,28957,22-Oct-2020 08:09:39.140
SIMUl,149.9,1112,P|31-m-5,P|25-l-8,P|31,P|25,29168,22-Oct-2020 08:09:43.360
SIMUl,149.9,1762,P|31-m-5,P|34-l-4,P|31,P|34,29168,22-Oct-2020 08:09:43.360
SIMUl,149.82,1500,P|17-l-5,P|37-m-6,P|17,P|37,29466,22-Oct-2020 08:09:49.320
SIMUl,149.9,870,P|31-m-6,P|34-l-4,P|31,P|34,29697,22-Oct-2020 08:09:53.940
SIMUl,149.9,2004,P|31-m-6,P|19-l-5,P|31,P|19,29697,22-Oct-2020 08:09:53.940
SIMUl,149.86,2679,P|9-m-3,P|82-l-10,P|9,P|82,29918,22-Oct-2020 08:09:58.360
SIMUl,149.9,396,P|9-m-3,P|19-l-5,P|9,P|19,29918,22-Oct-2020 08:09:58.360
SIMUl,149.92,1436,P|9-m-3,P|87-l-7,P|9,P|87,29918,22-Oct-2020 08:09:58.360
SIMUl,149.84,2618,P|31-l-7,P|79-m-8,P|31,P|79,30105,22-Oct-2020 08:10:02.100
SIMUl,149.82,778,P|69-l-7,P|9-m-4,P|69,P|9,30118,22-Oct-2020 08:10:02.360
SIMUl,149.84,200,P|41-m-3,P|7-l-10,P|41,P|7,30266,22-Oct-2020 08:10:05.320
SIMUl,149.86,300,P|41-m-3,P|67-l-5,P|41,P|67,30266,22-Oct-2020 08:10:05.320
SIMUl,149.92,1111,P|41-m-3,P|87-l-7,P|41,P|87,30266,22-Oct-2020 08:10:05.320
SIMUl,149.96,929,P|41-m-3,P|71-l-5,P|41,P|71,30266,22-Oct-2020 08:10:05.320
SIMUl,149.96,868,P|41-m-3,P|0-l-1,P|41,P|0,30266,22-Oct-2020 08:10:05.320
SIMUl,149.96,1025,P|41-m-3,P|89-l-5,P|41,P|89,30266,22-Oct-2020 08:10:05.320
SIMUl,149.86,1900,P|44-l-10,P|42-m-3,P|44,P|42,30473,22-Oct-2020 08:10:09.460
SIMUl,149.94,1399,P|36-m-2,P|54-l-6,P|36,P|54,30491,22-Oct-2020 08:10:09.820
SIMUl,149.78,2594,P|7-l-9,P|80-m-1,P|7,P|80,30493,22-Oct-2020 08:10:09.860
SIMUl,149.94,110,P|24-m-4,P|54-l-6,P|24,P|54,30523,22-Oct-2020 08:10:10.460
SIMUl,149.96,666,P|24-m-4,P|89-l-5,P|24,P|89,30523,22-Oct-2020 08:10:10.460
SIMUl,149.96,428,P|24-m-4,P|28-l-5,P|24,P|28,30523,22-Oct-2020 08:10:10.460
SIMUl,149.96,457,P|38-m-3,P|28-l-5,P|38,P|28,30574,22-Oct-2020 08:10:11.480
SIMUl,149.96,1261,P|47-m-6,P|49-l-1,P|47,P|49,30654,22-Oct-2020 08:10:13.080
SIMUl,149.86,851,FT-ZIP|2|Buy|0,P|49-m-2,FT-ZIP|2,P|49,30920,22-Oct-2020 08:10:18.400
SIMUl,149.88,1179,P|53-l-8,P|14-m-6,P|53,P|14,30927,22-Oct-2020 08:10:18.540
SIMUl,149.88,1179,P|53-l-8,P|14-m-7,P|53,P|14,31035,22-Oct-2020 08:10:20.700
SIMUl,149.88,821,P|53-l-8,P|60-m-5,P|53,P|60,31103,22-Oct-2020 08:10:22.060
SIMUl,149.88,2337,P|53-l-8,P|35-m-10,P|53,P|35,31219,22-Oct-2020 08:10:24.380
SIMUl,149.94,1103,P|30-l-9,P|7-m-11,P|30,P|7,31453,22-Oct-2020 08:10:29.060
SIMUl,150.02,500,P|59-m-5,P|65-l-7,P|59,P|65,31471,22-Oct-2020 08:10:29.420
SIMUl,150.02,65,P|59-m-5,P|68-l-5,P|59,P|68,31471,22-Oct-2020 08:10:29.420
SIMUl,149.96,2500,P|46-l-6,P|23-m-5,P|46,P|23,31566,22-Oct-2020 08:10:31.320
SIMUl,149.96,3947,P|71-l-6,P|21-m-5,P|71,P|21,31643,22-Oct-2020 08:10:32.860
SIMUl,150.08,2619,P|69-m-9,P|7-l-12,P|69,P|7,31798,22-Oct-2020 08:10:35.960
SIMUl,150.12,937,P|57-m-7,P|37-l-9,P|57,P|37,32289,22-Oct-2020 08:10:45.780
SIMUl,150.12,1,P|45-m-7,P|37-l-9,P|45,P|37,32377,22-Oct-2020 08:10:47.540
SIMUl,150.02,851,P|67-l-6,P|64-m-8,P|67,P|64,32508,22-Oct-2020 08:10:50.160
SIMUl,150.1,1126,P|28-m-7,P|95-l-5,P|28,P|95,32910,22-Oct-2020 08:10:58.200
SIMUl,150.04,2135,P|5-l-13,FT-Ch|27-m-s-32914,P|5,FT-Ch|27,32914,22-Oct-2020 08:10:58.280
SIMUl,150.1,775,P|94-m-6,P|17-l-7,P|94,P|17,33436,22-Oct-2020 08:11:08.720
SIMUl,150.1,300,P|94-m-6,P|47-l-7,P|94,P|47,33436,22-Oct-2020 08:11:08.720
SIMUl,150.1,656,P|94-m-6,P|42-l-5,P|94,P|42,33436,22-Oct-2020 08:11:08.720
SIMUl,150.18,2555,P|12-m-6,P|74-l-2,P|12,P|74,33849,22-Oct-2020 08:11:16.980
SIMUl,150.16,1592,P|49-m-4,P|48-l-12,P|49,P|48,34340,22-Oct-2020 08:11:26.800
SIMUl,150.18,200,P|27-m-6,P|77-l-8,P|27,P|77,34424,22-Oct-2020 08:11:28.480
SIMUl,150.2,2267,P|27-m-6,P|12-l-7,P|27,P|12,34424,22-Oct-2020 08:11:28.480
SIMUl,150.2,1797,P|27-m-6,P|4-l-6,P|27,P|4,34424,22-Oct-2020 08:11:28.480
SIMUl,150.2,2299,P|12-m-8,P|54-l-7,P|12,P|54,34735,22-Oct-2020 08:11:34.700
SIMUl,150.22,477,P|12-m-8,P|75-l-3,P|12,P|75,34735,22-Oct-2020 08:11:34.700
SIMUl,150.14,2415,P|89-l-10,FT-Ch|25-m-s-35205,P|89,FT-Ch|25,35205,22-Oct-2020 08:11:44.100
SIMUl,150.18,2533,MT|120,P|35-l-12,MT|12,P|35,35312,22-Oct-2020 08:11:46.240
SIMUl,150.18,926,MT|120,P|12-l-9,MT|12,P|12,35312,22-Oct-2020 08:11:46.240
SIMUl,150.22,2329,P|62-m-8,P|4-l-9,P|62,P|4,35460,22-Oct-2020 08:11:49.200
SIMUl,150.12,2631,P|38-l-4,FT-Ch|28-m-s-36104,P|38,FT-Ch|28,36104,22-Oct-2020 08:12:02.080
SIMUl,150.16,611,P|20-l-4,P|79-m-10,P|20,P|79,36961,22-Oct-2020 08:12:19.220
SIMUl,150.14,2495,P|89-l-11,P|39-m-9,P|89,P|39,36978,22-Oct-2020 08:12:19.560
SIMUl,150.24,1104,MT|160,P|87-l-17,MT|16,P|87,37494,22-Oct-2020 08:12:29.880
SIMUl,150.24,1507,P|74-m-6,P|87-l-17,P|74,P|87,37503,22-Oct-2020 08:12:30.060
SIMUl,150.26,2000,P|74-m-6,P|49-l-9,P|74,P|49,37503,22-Oct-2020 08:12:30.060
SIMUl,150.28,830,P|74-m-6,P|91-l-9,P|74,P|91,37503,22-Oct-2020 08:12:30.060
SIMUl,150.22,2597,P|46-l-10,FT-Ch|15-m-s-37720,P|46,FT-Ch|15,37720,22-Oct-2020 08:12:34.400
SIMUl,150.22,1000,MT|20,P|10-l-10,MT|2,P|10,38058,22-Oct-2020 08:12:41.160
SIMUl,150.22,583,P|53-m-13,P|66-l-9,P|53,P|66,38167,22-Oct-2020 08:12:43.340
SIMUl,150.24,2217,P|53-m-13,P|70-l-9,P|53,P|70,38167,22-Oct-2020 08:12:43.340
SIMUl,150.2,2379,P|33-l-6,P|37-m-13,P|33,P|37,38321,22-Oct-2020 08:12:46.420
SIMUl,150.18,1066,P|72-l-2,P|37-m-13,P|72,P|37,38321,22-Oct-2020 08:12:46.420
SIMUl,150.26,3964,P|18-m-14,P|98-l-6,P|18,P|98,38403,22-Oct-2020 08:12:48.060
SIMUl,150.28,50,P|18-m-14,P|54-l-8,P|18,P|54,38403,22-Oct-2020 08:12:48.060
SIMUl,150.36,5167,P|76-l-7,P|57-m-9,P|76,P|57,38780,22-Oct-2020 08:12:55.600
SIMUl,150.42,966,MT|30,P|63-l-12,MT|3,P|63,38876,22-Oct-2020 08:12:57.520
SIMUl,150.44,2722,P|61-m-10,P|63-l-11,P|61,P|63,39059,22-Oct-2020 08:13:01.180
SIMUl,150.44,258,P|12-m-11,P|63-l-11,P|12,P|63,39114,22-Oct-2020 08:13:02.280
SIMUl,150.44,87,P|12-m-11,P|35-l-16,P|12,P|35,39114,22-Oct-2020 08:13:02.280
SIMUl,150.36,2841,P|67-l-8,FT-Ch|27-m-s-39350,P|67,FT-Ch|27,39350,22-Oct-2020 08:13:07.000
SIMUl,150.42,2300,P|86-l-6,P|32-l-9,P|86,P|32,39610,22-Oct-2020 08:13:12.200
SIMUl,150.36,2616,P|68-l-15,P|79-m-14,P|68,P|79,39904,22-Oct-2020 08:13:18.080
SIMUl,150.36,246,P|79-l-13,P|79-m-14,P|79,P|79,39904,22-Oct-2020 08:13:18.080
SIMUl,150.44,949,P|92-m-10,P|12-l-13,P|92,P|12,39931,22-Oct-2020 08:13:18.620
SIMUl,150.44,2373,P|92-m-10,P|83-l-15,P|92,P|83,39931,22-Oct-2020 08:13:18.620
SIMUl,150.44,8,P|92-m-10,P|98-l-7,P|92,P|98,39931,22-Oct-2020 08:13:18.620
SIMUl,150.4,2400,P|25-l-9,FT-Ch|13-m-s-40820,P|25,FT-Ch|13,40820,22-Oct-2020 08:13:36.400
SIMUl,150.44,3952,P|94-m-10,P|53-l-14,P|94,P|53,41053,22-Oct-2020 08:13:41.060
SIMUl,150.44,1158,P|94-m-10,P|15-l-7,P|94,P|15,41053,22-Oct-2020 08:13:41.060
SIMUl,150.44,500,P|48-m-16,P|15-l-7,P|48,P|15,41070,22-Oct-2020 08:13:41.400
SIMUl,150.38,2225,FT-ZIP|18|Buy|0,FT-Ch|0-m-s-41094,FT-ZIP|18,FT-Ch|0,41094,22-Oct-2020 08:13:41.880
SIMUl,150.38,191,FT-ZIP|18|Buy|0,P|16-m-8,FT-ZIP|18,P|16,41260,22-Oct-2020 08:13:45.200
SIMUl,150.46,169,MT|121,FT-ZIP|7|Sell|0,MT|12,FT-ZIP|7,41359,22-Oct-2020 08:13:47.180
SIMUl,150.38,1113,P|64-l-10,FT-Ch|22-m-s-41560,P|64,FT-Ch|22,41560,22-Oct-2020 08:13:51.200
SIMUl,150.38,2516,P|87-l-18,FT-Ch|22-m-s-41560,P|87,FT-Ch|22,41560,22-Oct-2020 08:13:51.200
SIMUl,150.36,1454,P|48-l-17,FT-Ch|22-m-s-41560,P|48,FT-Ch|22,41560,22-Oct-2020 08:13:51.200
SIMUl,150.36,746,P|48-l-17,P|84-m-17,P|48,P|84,41596,22-Oct-2020 08:13:51.920
SIMUl,150.36,1311,P|95-l-9,P|86-m-7,P|95,P|86,41653,22-Oct-2020 08:13:53.060
SIMUl,150.38,2370,P|24-l-9,P|73-l-5,P|24,P|73,42131,22-Oct-2020 08:14:02.620
SIMUl,150.38,3494,P|24-l-9,FT-Ch|17-m-s-42170,P|24,FT-Ch|17,42170,22-Oct-2020 08:14:03.400
SIMUl,150.38,27,P|97-l-10,FT-Ch|17-m-s-42170,P|97,FT-Ch|17,42170,22-Oct-2020 08:14:03.400
SIMUl,150.38,2567,P|97-l-10,P|44-m-16,P|97,P|44,42194,22-Oct-2020 08:14:03.880
SIMUl,150.44,2096,MT|240,FT-ZIP|7|Sell|0,MT|24,FT-ZIP|7,42212,22-Oct-2020 08:14:04.240
SIMUl,150.44,502,MT|240,P|25-l-10,MT|24,P|25,42212,22-Oct-2020 08:14:04.240
SIMUl,150.38,1209,P|71-m-11,P|69-l-13,P|71,P|69,42240,22-Oct-2020 08:14:04.800
SIMUl,150.26,400,P|6-m-12,P|2-l-15,P|6,P|2,42548,22-Oct-2020 08:14:10.960
SIMUl,150.26,2622,P|6-m-12,P|38-l-10,P|6,P|38,42548,22-Oct-2020 08:14:10.960
SIMUl,150.34,2125,P|6-m-12,P|70-l-11,P|6,P|70,42548,22-Oct-2020 08:14:10.960
SIMUl,150.34,307,P|84-m-18,P|70-l-11,P|84,P|70,42557,22-Oct-2020 08:14:11.140
SIMUl,150.34,1520,P|84-m-18,P|28-l-11,P|84,P|28,42557,22-Oct-2020 08:14:11.140
SIMUl,150.34,806,MT|80,P|28-l-11,MT|8,P|28,42615,22-Oct-2020 08:14:12.300
SIMUl,150.34,2400,MT|80,P|85-l-5,MT|8,P|85,42615,22-Oct-2020 08:14:12.300
SIMUl,150.34,2253,MT|80,P|4-l-16,MT|8,P|4,42615,22-Oct-2020 08:14:12.300
SIMUl,150.24,4090,P|52-l-6,P|3-m-8,P|52,P|3,42806,22-Oct-2020 08:14:16.120
SIMUl,150.34,200,P|15-m-10,P|4-l-16,P|15,P|4,42865,22-Oct-2020 08:14:17.300
SIMUl,150.32,1163,P|10-m-11,P|13-l-4,P|10,P|13,42953,22-Oct-2020 08:14:19.060
SIMUl,150.3,1140,P|66-m-12,P|3-l-9,P|66,P|3,43496,22-Oct-2020 08:14:29.920
SIMUl,150.34,832,P|20-m-8,P|37-l-15,P|20,P|37,43866,22-Oct-2020 08:14:37.320
SIMUl,150.34,400,MT|260,P|59-l-12,MT|26,P|59,43890,22-Oct-2020 08:14:37.800
SIMUl,150.34,390,MT|260,P|25-l-11,MT|26,P|25,43890,22-Oct-2020 08:14:37.800
SIMUl,150.32,2189,P|59-m-13,P|79-l-17,P|59,P|79,44096,22-Oct-2020 08:14:41.920
SIMUl,150.34,2130,P|59-m-13,P|63-l-15,P|59,P|63,44096,22-Oct-2020 08:14:41.920
SIMUl,150.28,2410,P|48-l-19,P|91-m-16,P|48,P|91,44257,22-Oct-2020 08:14:45.140
SIMUl,150.36,1000,P|53-m-18,P|30-l-14,P|53,P|30,44274,22-Oct-2020 08:14:45.480
SIMUl,150.32,883,P|87-m-20,P|92-l-17,P|87,P|92,44408,22-Oct-2020 08:14:48.160
